miR,GSM1021014,GSM1021015,GSM1021016,GSM1021017,GSM1021019,GSM1021020,GSM1021021,GSM1021022,GSM1021023,GSM1021024,GSM1021026,GSM1021038,GSM1021039,GSM1021040,GSM1021042,GSM1021043,GSM1021044,GSM1021045,GSM1021046,GSM1021047,GSM1021048,GSM1021049,GSM1021051,GSM1021052,GSM1021055,GSM1021060,GSM1021061,GSM1021062,GSM1021063,GSM1021064,GSM1021065,GSM1021067,GSM1021069,GSM1021070,GSM1021071,GSM1021072,GSM1021073,GSM1021078,GSM1021080,GSM1021082,GSM1021083,GSM1021084,GSM1021086,GSM1021087
hsa-miR-886-3p,7.104662093,7.060542857,6.44761097,5.4480574,4.778132501,6.496902677,6.930377383,6.138497045,5.061289641,6.138497045,5.337062632,5.741279291,7.104662093,5.204957798,5.37000481,7.060542857,7.567421222,7.462185096,6.40684544,4.538620572,5.804732895,7.920313811,6.976582023,5.768543474,6.710833519,4.696680295,5.768543474,5.768543474,1.539540547,5.420391545,4.696680295,6.024932903,5.542788778,6.841423146,6.366912134,6.976582023,5.152925114,6.534567045,5.274051435,6.534567045,7.567421222,5.152925114,7.018849089,6.061938109
hsa-miR-886-5p,0,0.000469439,0.83520271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000469439,0.000210173,2.37E-05,0,0.001629967,0.000104359,0,0,0,0.267019796,0.83520271,0.06012722,2.726303974,0.39393591,0,3.67090991,0,3.104581722,0,0,0.000210173,0.000688884,0.176363426,0,2.38360787,0,0
hsa-miR-887,0,0.000469439,1.028977239,0,0,0.132820732,0,0,0,0,0,0,0,0.636201884,0.536433711,0,1.299668612,1.733143855,0.000210173,2.37E-05,0,0.001629967,0.000104359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000210173,0.000688884,0,0,0,0,0
hsa-miR-888,0,0.000469439,0,0,0,0.118090637,0,0,0,0,0,0,0,0,0,0,0,0.000469439,0.000210173,2.37E-05,0,0.001629967,0.000104359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000210173,0.000688884,2.7122715,0,0,0,0
hsa-miR-888*,0,0.000469439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000469439,0.000210173,2.37E-05,0,0.001629967,0.000104359,0,0,0,0,0.28351289,0,0,0,0,0,0,0,0,0,0.000210173,0.000688884,0,0,1.593000388,0,0
hsa-miR-889,0,0.000469439,0,0,0,0.182348727,0,0,0,0,0,0,0,0,0,0,0,0.000469439,0.000210173,2.37E-05,0,0.001629967,0.000104359,0,0,3.134813182,1.230321306,0,1.684799117,0,1.192782785,0,0,0,0.590355018,0,0,0.000210173,0.000688884,4.167457934,0.24049451,0.474963928,0,0
hsa-miR-890,0,0.000469439,1.873635642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000469439,0.000210173,2.37E-05,0,0.001629967,0.000104359,0,0,0,0.29424436,0.079078921,1.462322639,0,0,0,0,0,0,0,0,0.000210173,0.000688884,0,0,0,0,0
hsa-miR-891a,0,0.000469439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000469439,0.000210173,2.37E-05,0,0.001629967,0.000104359,0,0,0,0.095745283,0,0,0,0,0,0,0,0.260568135,0,0,0.000210173,0.000688884,0,0,0,0,0
hsa-miR-891b,0,0.000469439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000469439,0.000210173,2.37E-05,0,0.001629967,0.000104359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000210173,0.000688884,0,0,0,1.873635642,0
hsa-miR-892a,0,0.000469439,0.200777926,0,0,2.564041135,0,0,1.981381985,0,1.415237303,0,0,0,0,0,0.553974371,0.000469439,0.000210173,2.37E-05,0,0.001629967,0.000104359,0,0,0,4.396413896,2.808936121,0.170354078,1.648833739,0.248261658,0,1.928823294,0.846026326,0,0,0,2.564041135,1.27734253,0.043245014,0,1.374651983,0,0.416604994
hsa-miR-892b,1.902280955,0.000469439,4.32590301,3.760961501,2.967862222,3.239660542,3.724778413,3.554392902,2.999607704,2.343430149,1.661021607,4.254898713,3.491563956,3.182340094,4.211440925,3.83004867,3.372814876,3.538780354,4.10311273,3.554392902,3.84809489,3.388919362,1.821928449,2.009521591,3.291632065,2.938773065,4.189436769,0.636201884,3.905566196,1.501420083,1.696708487,0,1.554635774,2.489484758,4.211440925,0,1.771581976,2.400202687,2.316414729,0,3.325885189,1.981381985,1.969992557,2.200478379
hsa-miR-9,0,0.000469439,0.289379995,0,0,1.661021607,0,1.016775354,0.499838262,0,0,0,0,0.320319124,0,0,0,0.000469439,0.000210173,2.37E-05,0,0.001629967,0.000104359,0.3387261,0,0,0,0.033612506,0,0.143542874,0,0,0,0,0,0,0,0.000210173,0.000688884,2.26026349,0.590355018,0,0,0
hsa-miR-9*,0,0.000469439,0,0,2.26026349,0,0,0,1.795111502,0,0.60854242,0,0,0,0,0,0,0.000469439,0.000210173,2.37E-05,0,0.001629967,0.000104359,0,0,0.484895594,0,0.590355018,0,0,0.455207671,0,0,0,0.179064697,0,0,0.000210173,0.000688884,0,0.793025762,0,0.061758812,0
hsa-miR-920,0,0.000469439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000469439,0.000210173,2.37E-05,0,0.001629967,0.000104359,0,1.360079356,0,0,0,0,4.021781361,0,0,0,0,0.536433711,0.91223565,0,0.000210173,0.000688884,0.081246433,0,0,0,0
hsa-miR-921,0,0.000469439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000469439,0.000210173,2.37E-05,0,0.001629967,0.000104359,0,0,0,0,0,0.038841768,0,0,0,0,1.347776058,1.347776058,0,0,1.241005105,0.000688884,0,0,0,0.070438457,0
hsa-miR-922,0,0.000469439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000469439,0.000210173,2.37E-05,0,0.001629967,0.000104359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000210173,0.000688884,2.519805284,0,0,0,0
hsa-miR-923_v12.0,14.11152675,14.11152675,13.55362994,13.55362994,11.49964941,14.11152675,13.55362994,13.55362994,10.78165002,12.45474764,11.02018313,11.2367624,10.46066171,10.61846762,10.78165002,12.13094126,10.61846762,13.55362994,12.94422239,13.55362994,12.13094126,13.55362994,14.11152675,9.70639615,12.94422239,12.45474764,11.49964941,10.46066171,10.46066171,10.30968574,10.05355213,12.45474764,10.30968574,10.46066171,11.02018313,12.45474764,12.94422239,11.02018313,11.75664023,11.75664023,11.02018313,11.49964941,11.75664023,11.75664023
hsa-miR-924,0.924313215,0.000469439,0,0.645995406,0.855883373,0.876556614,0.409673442,0,0.426133323,1.721255835,0,0,0.624458783,0.897860067,0,0,0,0.000469439,1.86038934,2.37E-05,0,0.001629967,0.000104359,0.590355018,1.487570754,3.149864938,0,2.023012579,0.108279128,4.62071995,1.091513188,1.374651983,0.824469678,0,0.157730468,2.18622139,0,0.000210173,1.539540547,0,1.733143855,0,0.402101838,0.29424436
hsa-miR-92a,7.975153482,8.453585406,7.462185096,7.368308516,6.841423146,8.3809158,7.813546719,7.65840159,6.841423146,7.150759122,6.886181608,7.567421222,6.841423146,7.567421222,7.462185096,8.800085785,8.029483334,8.150291806,7.420080313,7.755448959,6.930377383,8.865655157,8.72494105,7.813546719,7.195043886,6.254179667,7.239395197,7.324369869,6.930377383,6.800394784,7.462185096,7.368308516,6.886181608,7.150759122,7.420080313,7.018849089,6.328453775,7.462185096,7.281176188,7.239395197,7.711322335,7.711322335,7.239395197,6.930377383
hsa-miR-92a-1*,0,0.000469439,0,0,0,2.245286235,0,0,0.310262706,0,0,1.955894582,1.710613927,1.696708487,1.795111502,1.888982949,2.967862222,0.000469439,1.323642223,2.37E-05,0,0.001629967,0.000104359,0,1.14211655,0,0.3387261,0.192183321,1.14211655,0,0,0,1.902280955,1.241005105,2.174050278,1.47482388,0,1.943023464,0.000688884,3.525091255,0,0.124342687,0.046662195,0.267019796
hsa-miR-92a-2*,0,0.000469439,0.416604994,0.802251438,0,0,0.43464783,0,0.811535269,0.764478754,0.755905171,0,0.580547785,0,0,0,0.60854242,0.000469439,1.26367178,2.37E-05,0,0.001629967,0.000104359,0,0,0.657343196,0.061758812,2.133501657,1.487570754,0,3.506924995,0.972575963,0.426133323,0,0,3.149864938,0,2.274756668,1.439870071,0.084393048,2.662512674,1.401521514,0.192183321,0
hsa-miR-92b,3.325885189,4.10311273,1.14211655,1.514700281,1.902280955,2.215580827,1.648833739,2.38360787,1.902280955,3.586921049,3.743409843,1.994937893,1.955894582,1.299668612,1.846753956,2.146091542,2.33051656,2.953166176,2.445586662,2.370657099,1.401521514,2.695824537,3.884994217,3.506924995,3.554392902,2.200478379,1.47482388,3.119354194,1.554635774,2.61236207,3.09097306,4.778132501,2.230782238,3.372814876,5.124812242,0,2.808936121,3.963153749,4.396413896,2.743730537,4.041391975,2.461688915,3.014832448,3.134813182
hsa-miR-92b*,0,0.000469439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000469439,0.000210173,2.37E-05,0,0.001629967,0.000104359,0,0,0,0,0,0,2.274756668,0,0,0,0,0.103970565,0,0,0.000210173,0.000688884,0,0,0,0,0
hsa-miR-93,6.841423146,6.577813393,5.710094112,5.943235306,5.876274076,6.534567045,6.138497045,6.328453775,5.637435521,5.243067798,5.710094112,5.943235306,6.710833519,5.542788778,5.061289641,5.804732895,6.628165727,6.024932903,5.876274076,6.061938109,5.768543474,7.150759122,7.018849089,6.628165727,5.982868634,4.350156542,5.478698449,5.542788778,4.514803547,5.393607956,5.177135544,5.177135544,5.741279291,5.876274076,6.175217141,5.393607956,4.943665504,5.804732895,5.943235306,5.420391545,5.840519617,5.710094112,6.758694481,5.637435521
hsa-miR-93*,0,0.000469439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000469439,0.000210173,2.37E-05,0,0.001629967,0.000104359,0,0,0,0.244530191,0,0,0,0,0,0,0,0,0,0,0.000210173,0.000688884,1.684799117,0,0,0,0
hsa-miR-933,3.438166393,3.941958198,2.089376242,2.676827419,2.445586662,2.791744106,2.808936121,2.489484758,2.726303974,3.325885189,3.014832448,2.200478379,2.133501657,2.215580827,1.943023464,2.050500585,2.61236207,3.291632065,3.09097306,2.896779212,2.302707719,2.791744106,3.456623181,3.423385611,3.197211484,3.388919362,1.066427085,3.456623181,3.506924995,1.439870071,3.491563956,4.167457934,3.405507913,3.456623181,2.103987353,4.10311273,2.924850218,3.777238544,3.905566196,3.865734802,4.671870891,3.525091255,3.09097306,3.405507913
hsa-miR-934,0,0.000469439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000469439,0.000210173,2.37E-05,0,0.001629967,0.000104359,0,0,0,2.695824537,0,0,0.24049451,0,0,0,0,0,0,0,0.000210173,0.000688884,0,0,0,0,0
hsa-miR-935,0,0.000469439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000469439,0.000210173,2.37E-05,0,0.001629967,0.000104359,0,0,0,0,0,0,2.676827419,0,0,0,0,0,0,0,0.000210173,0.000688884,0,0,0,0,0
hsa-miR-936,0,0.000469439,0,0,0,0,0,0,0,0,0,0,0,2.159004299,0.71776041,0.802251438,0,0.000469439,0.000210173,2.37E-05,0.961712261,0.001629967,0.000104359,0,0,0.474963928,0,0,0,0,0.118090637,0,0,0,0,0,2.062622329,2.316414729,0.000688884,0,0,0,0.455207671,0.897860067
hsa-miR-937,0,1.760060413,2.023012579,0,0,1.526599028,0,0,0,0,0,0,0,0.511347528,0,0,0,0.000469439,0.000210173,2.37E-05,0,0.001629967,0.000104359,0,0.645995406,0,1.673018732,1.684799117,0,1.180990354,1.605955667,0,2.009521591,0.945821902,2.230782238,0,0,0.000210173,0.000688884,0,0,0,0,1.251862187
hsa-miR-938,0,0.000469439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000469439,0.000210173,2.37E-05,0,0.001629967,0.000104359,0,0,0,0.39393591,0,0,0,0,0,0,0,0,0,0,0.000210173,0.000688884,0,2.821983801,0.764478754,0,0
hsa-miR-939,4.914990422,6.175217141,4.887859426,4.299891624,3.963153749,5.393607956,5.60464848,4.47035214,4.063364105,5.274051435,4.563493623,4.420569428,4.778132501,5.337062632,5.274051435,5.005379822,4.563493623,5.637435521,5.061289641,5.089669711,5.9095804,4.723866654,5.637435521,5.572643291,4.83084203,7.281176188,2.461688915,4.021781361,2.28768034,4.974950586,3.604510202,6.496902677,4.167457934,4.696680295,4.237074311,5.478698449,6.175217141,5.876274076,5.60464848,5.274051435,2.776053194,5.672120112,5.337062632,5.672120112
hsa-miR-940,5.478698449,6.254179667,5.943235306,5.337062632,4.943665504,5.637435521,6.254179667,5.152925114,4.646481086,5.876274076,5.033537101,5.337062632,5.089669711,7.104662093,7.281176188,5.672120112,4.943665504,7.281176188,6.534567045,6.254179667,8.518852375,5.672120112,6.44761097,5.943235306,6.175217141,9.335101163,6.44761097,6.366912134,5.876274076,6.496902677,6.328453775,7.195043886,6.061938109,5.572643291,5.804732895,6.668284347,7.239395197,5.710094112,6.496902677,6.44761097,6.930377383,6.577813393,5.672120112,6.710833519
hsa-miR-941,0,0.000469439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000469439,0.000210173,2.37E-05,0,0.001629967,0.000104359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000210173,0.000688884,0,0,0,0,0
hsa-miR-942,1.251862187,0.000469439,1.834923617,0.29424436,0,0,0,0,0,0.598794406,1.042503778,0.520798859,0,0,0,0,0,0.000469439,1.415237303,2.37E-05,0.876556614,0.001629967,1.335273767,0,0,1.914909542,0,1.415237303,1.943023464,0.06012722,2.808936121,0,0,0,0,1.26367178,0,0.000210173,0.000688884,0,0,0,1.795111502,0
hsa-miR-943,0,0.000469439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000469439,0.000210173,2.37E-05,0,0.001629967,0.000104359,0,0,0,0,0,0,1.130694699,0,0,0,0,0.089706655,0,0,0.000210173,0.000688884,0,0,0,0,0
hsa-miR-944,0,0.000469439,0,0.345657928,0.636201884,0.299228919,0,0,0.493243553,0,0,0,0,0,0,0.784131182,0.888872321,1.374651983,0.000210173,2.37E-05,0,0.001629967,0.000104359,0,0.793025762,1.760060413,0.218291632,1.579780641,0.106164405,0,1.14211655,0,0.18578794,1.219215914,0.132820732,1.554635774,0,0.000210173,1.795111502,2.489484758,3.941958198,2.662512674,0,0
hsa-miR-95,0,0.000469439,0.373711909,2.009521591,3.570606843,0,0.3387261,0,2.743730537,1.042503778,2.726303974,5.033537101,0,4.124833952,4.671870891,3.506924995,5.124812242,3.586921049,2.245286235,3.223639942,2.35704555,0.001629967,1.62121968,4.144628657,3.223639942,0,0,4.001280655,4.943665504,3.405507913,5.37000481,2.924850218,4.592350987,2.896779212,4.32590301,3.554392902,2.967862222,0.000210173,2.7122715,2.593606658,4.021781361,2.316414729,3.223639942,3.473839342
hsa-miR-96,2.230782238,1.593000388,2.534191149,3.09097306,5.089669711,0,2.578867505,3.166519652,4.538620572,3.538780354,4.237074311,6.628165727,7.711322335,6.328453775,6.28962553,6.175217141,6.534567045,5.305828257,5.152925114,4.974950586,5.572643291,3.884994217,4.32590301,6.216399854,6.099762759,3.586921049,6.496902677,5.876274076,6.138497045,6.668284347,6.758694481,4.083653451,6.28962553,6.28962553,6.534567045,4.914990422,4.887859426,6.216399854,6.668284347,6.496902677,6.328453775,5.876274076,6.841423146,4.83084203
hsa-miR-96*,0,0.000469439,1.783400498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000469439,0.000210173,2.37E-05,0,0.001629967,0.000104359,0,0,0.755905171,3.760961501,0,0,0,0,0,0,0,0.027485672,0,0,0.000210173,0.000688884,0,0,2.274756668,0,0
hsa-miR-98,2.662512674,2.200478379,0.755905171,2.662512674,4.021781361,1.914909542,1.661021607,2.400202687,4.083653451,2.578867505,3.119354194,3.83004867,4.299891624,3.456623181,3.554392902,3.538780354,4.442918641,2.519805284,2.967862222,2.519805284,2.866904282,2.61236207,1.873635642,3.760961501,2.230782238,1.86038934,2.967862222,3.356426099,4.778132501,0.935576818,4.396413896,3.134813182,4.211440925,4.279327522,4.254898713,2.578867505,2.38360787,3.356426099,3.029934937,1.47482388,3.83004867,3.83004867,2.999607704,2.911289648
hsa-miR-99a,0.689067049,0.000469439,2.174050278,2.938773065,3.423385611,0.192183321,1.62121968,1.684799117,4.001280655,4.021781361,3.423385611,0,0,0,1.747316292,0,0,0.000469439,2.133501657,2.37E-05,0,0.001629967,0.000104359,0,0.455207671,0,1.335273767,0,0,0,0,0,0,0,0.072322966,0,2.174050278,0.000210173,0.000688884,0.053547356,0,0.590355018,0.084393048,0
